HR,Color,GLON,GLAT
2262,ffffffff,246.6,-23.14
2017,ffffffff,246.55,-28.79
4294,ffffffff,246.54,56.32
1302,ffffffff,246.5,-47.02
4404,ffffffff,246.45,64.34
2974,ffffffff,246.43,-4.43
4119,ffffffff,246.42,46.17
3714,ffffffff,246.41,23.42
3704,ffffffff,246.36,23.03
1651,ffffffff,246.33,-37.15
1429,ffffffff,246.27,-43.8
268,ffffffff,246.23,-88.81
1947,ffffffff,246.21,-30.52
1502,ffffffff,246.15,-41.49
4310,ffffffff,246.14,57.94
2082,ffffffff,246.12,-27.36
2794,ffffffff,246.12,-9.42
2558,ffffffff,246.06,-15.58
3507,ffffffff,246.06,14.25
2399,ffffffff,246.04,-19.72
1827,ffffffff,246.03,-32.73
3584,ffffffff,246.01,17.22
805,ffffffff,245.9,-64.29
3430,ffffffff,245.9,11.31
2353,ffffffff,245.88,-20.76
2677,ffffffff,245.85,-12.42
2612,ffffffff,245.83,-14.26
2446,ffffffff,245.69,-18.57
3848,ffffffff,245.65,30.16
2604,ffffffff,245.63,-14.29
3909,ffffffff,245.57,34.17
780,ffffffff,245.54,-65.1
1557,ffffffff,245.54,-39.66
3473,ffffffff,245.47,13.28
3846,ffffffff,245.37,30.18
2870,ffffffff,245.36,-6.76
2871,ffffffff,245.36,-6.76
2424,ffffffff,245.35,-18.84
2393,ffffffff,245.23,-19.61
1157,ffffffff,245.19,-52.14
2823,ffffffff,245.16,-7.93
3315,ffffffff,245.15,7.88
1518,ffffffff,245.12,-40.87
2263,ffffffff,245.05,-22.61
4267,ffffffff,245.05,55.5
2873,ffffffff,245.04,-6.54
3675,ffffffff,245,22.77
2847,ffffffff,244.96,-7.3
1981,ffffffff,244.95,-29.36
2834,ffffffff,244.92,-7.52
3687,ffffffff,244.9,23.37
2819,ffffffff,244.86,-7.9
1106,ffffffff,244.85,-53.51
3344,ffffffff,244.8,9.1
2881,ffffffff,244.76,-6
2431,ffffffff,244.7,-18.5
2411,ffffffff,244.69,-18.94
863,ffffffff,244.62,-62.12
2619,ffffffff,244.61,-13.49
2265,ffffffff,244.56,-22.43
3554,ffffffff,244.54,16.97
2316,ffffffff,244.46,-20.96
2055,ffffffff,244.45,-27.4
1793,ffffffff,244.4,-33.22
1219,ffffffff,244.38,-50.23
2996,ffffffff,244.38,-2.54
3308,ffffffff,244.38,8.36
2549,ffffffff,244.21,-15.02
2641,ffffffff,244.21,-12.77
1323,ffffffff,244.07,-46.58
3832,ffffffff,244,30.55
2177,ffffffff,243.94,-24.26
3785,ffffffff,243.89,28.65
2993,ffffffff,243.88,-2.32
3788,ffffffff,243.78,28.82
1631,ffffffff,243.74,-37.38
893,ffffffff,243.71,-61.42
3276,ffffffff,243.61,7.63
3901,ffffffff,243.56,35.19
2388,ffffffff,243.53,-19.1
1584,ffffffff,243.46,-38.65
2053,ffffffff,243.46,-27.23
3564,ffffffff,243.46,18.15
4193,ffffffff,243.46,52.16
1877,ffffffff,243.44,-31.2
4437,ffffffff,243.43,67.48
2824,ffffffff,243.41,-6.94
400,ffffffff,243.4,-82.02
3425,ffffffff,243.4,12.93
2768,ffffffff,243.34,-8.59
3578,ffffffff,243.3,18.91
2741,ffffffff,243.2,-9.28
2972,ffffffff,243.17,-2.63
3185,ffffffff,243.15,4.4
4378,ffffffff,243.13,63.44
3706,ffffffff,243.1,25.49
2087,ffffffff,243.07,-26.53
3345,ffffffff,243.07,10.36
4753,ffffffff,243.07,84.2
2756,ffffffff,242.99,-8.8
2922,ffffffff,242.96,-3.87
1526,ffffffff,242.91,-40.35
2329,ffffffff,242.91,-20.13
2863,ffffffff,242.88,-5.67
2720,ffffffff,242.8,-9.49
3335,ffffffff,242.8,10.16
742,ffffffff,242.77,-66.74
3316,ffffffff,242.67,9.62
2827,ffffffff,242.62,-6.49
2743,ffffffff,242.54,-8.92
3702,ffffffff,242.49,25.86
2538,ffffffff,242.36,-14.49
2256,ffffffff,242.35,-21.89
453,ffffffff,242.3,-79.43
3801,ffffffff,242.3,30.2
3367,ffffffff,242.27,11.65
3034,ffffffff,242.25,-0.21
2598,ffffffff,242.21,-13.03
2956,ffffffff,242.09,-2.35
2680,ffffffff,242.08,-10.59
4207,ffffffff,242.08,53.72
2988,ffffffff,242.01,-1.44
2160,ffffffff,241.98,-24.16
2949,ffffffff,241.97,-2.44
2948,ffffffff,241.96,-2.44
3744,ffffffff,241.94,28.63
2279,ffffffff,241.81,-21.04
3255,ffffffff,241.8,7.83
1835,ffffffff,241.75,-31.83
3724,ffffffff,241.74,27.4
2621,ffffffff,241.72,-12.16
3636,ffffffff,241.7,23.21
2916,ffffffff,241.69,-3.37
3899,ffffffff,241.68,36.39
1797,ffffffff,241.66,-32.75
4085,ffffffff,241.65,46.96
2545,ffffffff,241.64,-14.07
2288,ffffffff,241.63,-20.78
3748,ffffffff,241.49,29.05
3043,ffffffff,241.47,0.49
3045,ffffffff,241.46,0.57
2992,ffffffff,241.37,-0.85
3060,ffffffff,241.37,1.08
2040,ffffffff,241.35,-27.06
3279,ffffffff,241.33,9.38
2415,ffffffff,241.29,-17.54
2500,ffffffff,241.29,-15.08
3123,ffffffff,241.28,3.29
497,ffffffff,241.27,-77.84
2822,ffffffff,241.24,-5.92
2106,ffffffff,241.23,-25.64
1699,ffffffff,241.22,-35.12
2447,ffffffff,241.18,-16.78
3805,ffffffff,241.15,31.07
3981,ffffffff,241.11,42.07
3709,ffffffff,241.08,27.11
2296,ffffffff,241.03,-20.24
2009,ffffffff,241.02,-27.75
4064,ffffffff,241.02,46.28
4766,ffffffff,240.93,84.74
2912,ffffffff,240.89,-2.95
2170,ffffffff,240.83,-23.48
4366,ffffffff,240.81,63.49
3004,ffffffff,240.75,-0.26
2944,ffffffff,240.65,-1.84
2361,ffffffff,240.64,-18.76
3102,ffffffff,240.64,3.07
3441,ffffffff,240.63,15.71
2766,ffffffff,240.58,-7.3
4685,ffffffff,240.56,81.66
2492,ffffffff,240.53,-14.98
2501,ffffffff,240.5,-14.73
2364,ffffffff,240.47,-18.59
2397,ffffffff,240.46,-17.68
4426,ffffffff,240.45,67.7
2800,ffffffff,240.2,-6.03
3814,ffffffff,240.18,32.09
1189,ffffffff,240.17,-51.53
1190,ffffffff,240.17,-51.53
2497,ffffffff,240.11,-14.68
2131,ffffffff,240.02,-24.51
3190,ffffffff,239.95,6.74
4725,ffffffff,239.94,83.28
3183,ffffffff,239.93,6.36
4365,ffffffff,239.93,63.74
1503,ffffffff,239.92,-40.91
1862,ffffffff,239.89,-30.88
3529,ffffffff,239.88,19.41
2618,ffffffff,239.83,-11.33
2734,ffffffff,239.81,-7.65
2724,ffffffff,239.8,-7.95
1143,ffffffff,239.76,-52.69
2774,ffffffff,239.73,-6.57
3683,ffffffff,239.73,26.85
3317,ffffffff,239.67,11.69
1721,ffffffff,239.65,-34.3
2750,ffffffff,239.65,-7.26
2786,ffffffff,239.65,-6.26
1881,ffffffff,239.62,-30.42
1973,ffffffff,239.62,-28.49
2708,ffffffff,239.61,-8.37
2637,ffffffff,239.58,-10.71
2460,ffffffff,239.54,-15.69
2900,ffffffff,239.51,-2.54
2307,ffffffff,239.47,-19.45
1715,ffffffff,239.43,-34.41
848,ffffffff,239.41,-63.34
2749,ffffffff,239.41,-7.15
2056,ffffffff,239.36,-26.09
576,ffffffff,239.29,-74.36
3281,ffffffff,239.29,10.87
2802,ffffffff,239.26,-5.5
3484,ffffffff,239.25,18.01
3023,ffffffff,239.19,1.34
4456,ffffffff,239.18,69.47
2646,ffffffff,239.17,-10.27
2933,ffffffff,239.15,-1.26
3750,ffffffff,239.15,30.65
2841,ffffffff,239.12,-4.32
1680,ffffffff,239.05,-35.5
3192,ffffffff,239.04,7.4
851,ffffffff,239.01,-63.28
835,ffffffff,238.99,-63.93
2745,ffffffff,238.97,-7.07
2576,ffffffff,238.95,-12.16
3168,ffffffff,238.9,6.28
1653,ffffffff,238.87,-36.26
1956,ffffffff,238.81,-28.86
3641,ffffffff,238.61,25.4
1652,ffffffff,238.6,-36.23
2909,ffffffff,238.56,-1.71
2910,ffffffff,238.56,-1.71
3068,ffffffff,238.56,2.93
3374,ffffffff,238.56,14.41
2688,ffffffff,238.52,-8.66
1743,ffffffff,238.51,-33.49
4146,ffffffff,238.51,51.84
1730,ffffffff,238.46,-33.84
1766,ffffffff,238.43,-32.88
2149,ffffffff,238.43,-23.36
2611,ffffffff,238.42,-10.91
2693,ffffffff,238.42,-8.27
2718,ffffffff,238.4,-7.3
2976,ffffffff,238.36,0.27
3630,ffffffff,238.29,25.34
744,ffffffff,238.27,-67
1200,ffffffff,238.24,-51.16
4602,ffffffff,238.22,77.86
970,ffffffff,238.21,-58.76
1966,ffffffff,238.18,-28.32
2782,ffffffff,238.18,-5.54
2614,ffffffff,238.12,-10.67
1772,ffffffff,238.07,-32.61
2850,ffffffff,237.93,-3.36
4281,ffffffff,237.93,59.59
1195,ffffffff,237.88,-51.4
3738,ffffffff,237.84,30.73
2781,ffffffff,237.82,-5.37
1042,ffffffff,237.74,-56.16
1186,ffffffff,237.74,-51.73
3762,ffffffff,237.72,32.08
772,ffffffff,237.68,-66.24
2098,ffffffff,237.68,-24.82
2874,ffffffff,237.67,-2.39
1439,ffffffff,237.62,-43.04
2923,ffffffff,237.61,-0.7
3257,ffffffff,237.58,10.66
1058,ffffffff,237.56,-55.71
3320,ffffffff,237.56,13.13
3655,ffffffff,237.55,26.95
3681,ffffffff,237.54,28.25
2282,ffffffff,237.52,-19.43
2537,ffffffff,237.51,-12.36
3907,ffffffff,237.51,39.2
2704,ffffffff,237.5,-7.48
2906,ffffffff,237.5,-1.19
3048,ffffffff,237.49,3.02
4079,ffffffff,237.48,48.77
1909,ffffffff,237.44,-29.49
2567,ffffffff,237.43,-11.61
2855,ffffffff,237.41,-3
3431,ffffffff,237.4,17.34
1559,ffffffff,237.34,-38.74
1996,ffffffff,237.29,-27.1
2860,ffffffff,237.29,-2.74
1386,ffffffff,237.28,-44.56
1054,ffffffff,237.27,-55.85
3446,ffffffff,237.26,18.06
1958,ffffffff,237.23,-28.44
3131,ffffffff,237.16,6
2092,ffffffff,237.03,-24.73
2493,ffffffff,237.03,-13.42
3480,ffffffff,237,19.39
4227,ffffffff,237,56.82
2686,ffffffff,236.97,-7.94
2826,ffffffff,236.96,-3.46
3051,ffffffff,236.95,3.44
2252,ffffffff,236.9,-20.22
2755,ffffffff,236.79,-5.58
4408,ffffffff,236.75,67.45
724,ffffffff,236.68,-68.2
1299,ffffffff,236.63,-47.05
3229,ffffffff,236.63,10.11
4341,ffffffff,236.63,63.53
2318,ffffffff,236.62,-18.07
2640,ffffffff,236.62,-9.23
4004,ffffffff,236.56,46.03
2616,ffffffff,236.55,-9.82
2799,ffffffff,236.54,-4.13
3194,ffffffff,236.53,9.08
2764,ffffffff,236.5,-5.21
3845,ffffffff,236.49,35.98
3961,ffffffff,236.44,43.45
4077,ffffffff,236.37,49.21
2695,ffffffff,236.34,-7.13
2226,ffffffff,236.31,-20.57
4148,ffffffff,236.3,52.86
2839,ffffffff,236.26,-2.81
1398,ffffffff,236.23,-44.12
3759,ffffffff,236.23,32.86
2380,ffffffff,236.17,-16.46
2544,ffffffff,236.11,-11.61
2164,ffffffff,236.08,-22.22
2690,ffffffff,236.01,-7.34
1524,ffffffff,235.96,-39.75
2960,ffffffff,235.9,1.36
2733,ffffffff,235.84,-5.6
2607,ffffffff,235.73,-9.7
3760,ffffffff,235.72,33.23
3552,ffffffff,235.69,23.01
3553,ffffffff,235.69,23.01
3324,ffffffff,235.59,14.59
2730,ffffffff,235.58,-5.58
1214,ffffffff,235.57,-50.53
2653,ffffffff,235.55,-8.23
2928,ffffffff,235.53,0.61
3289,ffffffff,235.52,13.5
3945,ffffffff,235.37,42.64
4359,ffffffff,235.37,64.59
2578,ffffffff,235.29,-10.4
1393,ffffffff,235.17,-44.23
3787,ffffffff,235.15,34.34
1972,ffffffff,235.12,-27.37
4527,ffffffff,235.01,73.93
2580,ffffffff,234.98,-10.21
3906,ffffffff,234.98,40.57
441,ffffffff,234.96,-80.63
2947,ffffffff,234.92,1.61
3044,ffffffff,234.91,4.51
2899,ffffffff,234.89,0.06
4133,ffffffff,234.89,52.77
1359,ffffffff,234.86,-45.24
2583,ffffffff,234.76,-10.08
3758,ffffffff,234.73,33.7
2043,ffffffff,234.68,-25.02
1347,ffffffff,234.67,-45.47
3879,ffffffff,234.63,38.99
3202,ffffffff,234.57,10.61
3259,ffffffff,234.55,12.83
3437,ffffffff,234.54,19.43
2068,ffffffff,234.53,-24.46
3741,ffffffff,234.48,33.03
2528,ffffffff,234.45,-11.07
3523,ffffffff,234.39,22.64
3973,ffffffff,234.17,45.35
2664,ffffffff,234.11,-7.07
2595,ffffffff,234.01,-9.33
1635,ffffffff,234,-35.92
2349,ffffffff,234,-16.46
4088,ffffffff,233.95,50.92
3211,ffffffff,233.89,11.19
2200,ffffffff,233.82,-20.4
2716,ffffffff,233.8,-5.11
1888,ffffffff,233.78,-28.9
4433,ffffffff,233.76,69.44
1838,ffffffff,233.75,-29.96
2628,ffffffff,233.72,-8.03
532,ffffffff,233.7,-76.77
3027,ffffffff,233.62,4.72
3026,ffffffff,233.59,4.71
2831,ffffffff,233.58,-1.51
2603,ffffffff,233.48,-8.71
2495,ffffffff,233.46,-11.72
2005,ffffffff,233.45,-25.79
3342,ffffffff,233.45,16.53
2311,ffffffff,233.44,-17.04
3493,ffffffff,233.32,22.26
2192,ffffffff,233.3,-20.4
2812,ffffffff,233.29,-2.06
3459,ffffffff,233.29,20.97
2206,ffffffff,233.21,-20.02
3538,ffffffff,233.21,24.17
2623,ffffffff,233.19,-7.94
2785,ffffffff,233.17,-2.85
3073,ffffffff,233.16,6.26
4101,ffffffff,233.13,51.94
2455,ffffffff,233.11,-13.02
4667,ffffffff,232.9,81.47
2853,ffffffff,232.83,-0.49
1935,ffffffff,232.81,-27.75
3398,ffffffff,232.8,18.85
1915,ffffffff,232.71,-28.09
3893,ffffffff,232.58,41.26
3338,ffffffff,232.55,16.91
3265,ffffffff,232.52,14.3
2140,ffffffff,232.33,-21.62
3064,ffffffff,232.27,6.62
2481,ffffffff,232.26,-11.84
817,ffffffff,232.25,-65
3010,ffffffff,232.2,4.91
3189,ffffffff,232.2,11.53
3009,ffffffff,232.19,4.91
3794,ffffffff,232.17,36.18
3015,ffffffff,232.14,5.07
2387,ffffffff,232.11,-14.53
2959,ffffffff,232.09,3.55
3416,ffffffff,232.02,20.16
2414,ffffffff,231.99,-13.68
1031,ffffffff,231.95,-56.71
2625,ffffffff,231.93,-7.21
1926,ffffffff,231.89,-27.6
2433,ffffffff,231.82,-13.19
841,ffffffff,231.79,-64.02
903,ffffffff,231.73,-61.79
1509,ffffffff,231.68,-39.74
2705,ffffffff,231.68,-4.43
2588,ffffffff,231.62,-8.39
3042,ffffffff,231.52,6.41
2590,ffffffff,231.44,-8.15
462,ffffffff,231.37,-79.8
2509,ffffffff,231.36,-10.34
3063,ffffffff,231.32,7.14
3915,ffffffff,231.32,42.8
2571,ffffffff,231.3,-8.62
1476,ffffffff,231.28,-41.06
2129,ffffffff,231.28,-21.74
2825,ffffffff,231.09,-0.21
2932,ffffffff,231.05,3.38
1464,ffffffff,231.01,-41.31
1539,ffffffff,231.01,-38.6
4705,ffffffff,231,83.02
2921,ffffffff,230.91,3.02
1134,ffffffff,230.88,-52.77
2225,ffffffff,230.86,-18.52
3288,ffffffff,230.69,16.44
2788,ffffffff,230.67,-1.41
2902,ffffffff,230.67,2.52
3500,ffffffff,230.64,24.19
1095,ffffffff,230.61,-54.4
3019,ffffffff,230.59,6.17
2868,ffffffff,230.57,1.36
4209,ffffffff,230.54,58.15
2156,ffffffff,230.46,-20.34
2897,ffffffff,230.45,2.52
3029,ffffffff,230.32,6.66
3411,ffffffff,230.32,20.88
3325,ffffffff,230.26,17.96
2565,ffffffff,230.2,-8.15
3834,ffffffff,230.16,38.88
2566,ffffffff,230.11,-8.1
2254,ffffffff,230.04,-17.38
3174,ffffffff,230.04,12.07
3950,ffffffff,230.01,45.26
1758,ffffffff,229.99,-31.24
2403,ffffffff,229.92,-13.18
1453,ffffffff,229.85,-41.59
4459,ffffffff,229.8,71.32
3054,ffffffff,229.75,7.82
3596,ffffffff,229.68,28.43
2758,ffffffff,229.59,-1.71
1785,ffffffff,229.54,-30.23
2163,ffffffff,229.46,-19.78
2186,ffffffff,229.43,-18.95
2699,ffffffff,229.42,-3.44
3285,ffffffff,229.41,17.06
3212,ffffffff,229.4,13.91
727,ffffffff,229.36,-68.46
3938,ffffffff,229.31,44.95
3472,ffffffff,229.28,23.78
1093,ffffffff,229.23,-54.48
1246,ffffffff,229.23,-48.71
1723,ffffffff,229.22,-31.97
652,ffffffff,229.19,-71.84
3876,ffffffff,229.14,41.59
2796,ffffffff,229.04,-0.13
2180,ffffffff,229.01,-19
2832,ffffffff,228.99,1.05
3980,ffffffff,228.95,47.89
3486,ffffffff,228.89,24.55
3478,ffffffff,228.86,24.21
4495,ffffffff,228.85,72.91
3665,ffffffff,228.77,32.53
2596,ffffffff,228.7,-6.68
2429,ffffffff,228.69,-11.8
2090,ffffffff,228.66,-21.94
3618,ffffffff,228.52,30.51
1525,ffffffff,228.51,-38.47
2271,ffffffff,228.51,-16.27
990,ffffffff,228.37,-58.26
3295,ffffffff,228.37,18.25
3272,ffffffff,228.35,17.02
3926,ffffffff,228.26,44.9
2086,ffffffff,228.25,-21.88
2657,ffffffff,228.25,-4.41
2166,ffffffff,228.22,-19.19
1184,ffffffff,228.19,-51.4
858,ffffffff,228.14,-63.47
2535,ffffffff,228.12,-7.93
2423,ffffffff,228.11,-11.61
3321,ffffffff,227.96,19.02
3047,ffffffff,227.95,8.62
2036,ffffffff,227.91,-22.93
2306,ffffffff,227.89,-14.78
2443,ffffffff,227.87,-11.11
786,ffffffff,227.82,-66.03
2026,ffffffff,227.82,-23.29
3314,ffffffff,227.78,18.89
1179,ffffffff,227.75,-51.5
1694,ffffffff,227.69,-32.67
4127,ffffffff,227.68,55.08
594,ffffffff,227.66,-74.42
1655,ffffffff,227.54,-33.91
2266,ffffffff,227.52,-16.05
3827,ffffffff,227.52,39.73
2242,ffffffff,227.51,-16.84
3297,ffffffff,227.5,18.74
1628,ffffffff,227.45,-34.62
2859,ffffffff,227.36,2.67
1771,ffffffff,227.3,-29.95
3383,ffffffff,227.29,21.58
2491,ffffffff,227.22,-8.88
2970,ffffffff,227.19,6.52
3573,ffffffff,227.14,28.65
3150,ffffffff,226.95,12.67
3337,ffffffff,226.88,20.2
3651,ffffffff,226.86,32.86
1171,ffffffff,226.81,-51.61
1983,ffffffff,226.79,-24.27
1982,ffffffff,226.76,-24.26
777,ffffffff,226.75,-66.41
2448,ffffffff,226.69,-10.37
1968,ffffffff,226.52,-24.73
4505,ffffffff,226.49,73.51
2867,ffffffff,226.46,3.58
3982,ffffffff,226.43,48.94
767,ffffffff,226.39,-66.88
974,ffffffff,226.36,-58.76
606,ffffffff,226.33,-74.19
1583,ffffffff,226.3,-35.91
2522,ffffffff,226.21,-7.38
2359,ffffffff,226.2,-12.78
884,ffffffff,226.08,-62.31
2294,ffffffff,226.06,-14.27
2593,ffffffff,225.99,-5.34
2958,ffffffff,225.9,7.04
2035,ffffffff,225.82,-22.22
2243,ffffffff,225.81,-16.09
4719,ffffffff,225.75,83.76
2168,ffffffff,225.72,-18.01
2679,ffffffff,225.68,-2.32
2498,ffffffff,225.57,-7.87
2883,ffffffff,225.5,4.87
2920,ffffffff,225.5,6.04
4035,ffffffff,225.42,51.54
1645,ffffffff,225.4,-33.7
2723,ffffffff,225.4,-0.37
2504,ffffffff,225.33,-7.52
1275,ffffffff,225.31,-47.18
3014,ffffffff,225.31,8.9
4751,ffffffff,225.26,84.78
4752,ffffffff,225.22,84.82
3649,ffffffff,225.15,33.59
2752,ffffffff,225.11,0.5
3278,ffffffff,225.1,19.11
3998,ffffffff,225.08,50.28
3072,ffffffff,224.94,11.03
612,ffffffff,224.89,-73.78
2182,ffffffff,224.88,-17.24
2213,ffffffff,224.88,-16.35
2060,ffffffff,224.85,-21.18
963,ffffffff,224.75,-59.04
2739,ffffffff,224.73,0.35
3188,ffffffff,224.72,15.66
2678,ffffffff,224.71,-1.79
3613,ffffffff,224.69,32.11
3755,ffffffff,224.64,38.5
993,ffffffff,224.61,-57.71
3852,ffffffff,224.6,42.06
4070,ffffffff,224.49,53.21
2260,ffffffff,224.48,-14.89
1980,ffffffff,224.43,-23.43
2806,ffffffff,224.41,2.63
2732,ffffffff,224.38,0.48
3271,ffffffff,224.31,19.2
2450,ffffffff,224.26,-9.04
2798,ffffffff,224.24,2.51
3122,ffffffff,224.24,13.39
3557,ffffffff,224.24,29.65
4357,ffffffff,224.22,66.83
2694,ffffffff,224.17,-0.78
1114,ffffffff,224.16,-53.08
1823,ffffffff,224.15,-27.56
2249,ffffffff,224.13,-15.15
900,ffffffff,224.1,-61.85
3937,ffffffff,224.1,46.95
2670,ffffffff,224.05,-1.69
2866,ffffffff,224.02,4.91
2574,ffffffff,223.98,-4.85
1849,ffffffff,223.94,-26.61
1374,ffffffff,223.73,-43.3
3882,ffffffff,223.72,44.16
3754,ffffffff,223.66,38.9
3135,ffffffff,223.64,13.99
1495,ffffffff,223.58,-38.91
1829,ffffffff,223.56,-27.2
3880,ffffffff,223.53,44.2
3590,ffffffff,223.5,31.4
1634,ffffffff,223.49,-33.46
2303,ffffffff,223.47,-12.83
3779,ffffffff,223.42,39.97
2656,ffffffff,223.36,-1.85
1762,ffffffff,223.35,-29.07
1654,ffffffff,223.25,-32.73
3454,ffffffff,223.25,26.32
2428,ffffffff,223.24,-9.23
3877,ffffffff,223.07,44.08
2437,ffffffff,223.03,-8.89
2268,ffffffff,222.91,-13.9
2148,ffffffff,222.87,-17.53
3392,ffffffff,222.85,24.3
1384,ffffffff,222.75,-42.75
1975,ffffffff,222.74,-23.08
3418,ffffffff,222.71,25.31
4300,ffffffff,222.61,64.13
3526,ffffffff,222.55,29.26
4707,ffffffff,222.5,83.4
914,ffffffff,222.48,-61.23
3458,ffffffff,222.43,26.94
2373,ffffffff,222.42,-10.51
1045,ffffffff,222.37,-55.7
3141,ffffffff,222.35,14.81
3547,ffffffff,222.34,30.2
943,ffffffff,222.28,-59.84
4208,ffffffff,222.26,60.16
1812,ffffffff,222.23,-27.31
3305,ffffffff,222.19,21.83
3172,ffffffff,222.18,16.22
3896,ffffffff,222.18,45.65
2627,ffffffff,222.17,-2.15
2876,ffffffff,222.12,6.32
2833,ffffffff,222.02,4.97
1410,ffffffff,222,-41.69
3599,ffffffff,221.94,32.44
2927,ffffffff,221.89,8.26
2765,ffffffff,221.86,2.72
2379,ffffffff,221.81,-10.01
2811,ffffffff,221.81,4.12
749,ffffffff,221.7,-67.34
4750,ffffffff,221.68,84.83
845,ffffffff,221.64,-63.79
1944,ffffffff,221.62,-23.71
1965,ffffffff,221.6,-22.94
2309,ffffffff,221.58,-11.8
3782,ffffffff,221.56,40.68
2183,ffffffff,221.53,-15.74
3492,ffffffff,221.52,28.62
2155,ffffffff,221.51,-16.64
2624,ffffffff,221.43,-1.85
2502,ffffffff,221.42,-5.64
2244,ffffffff,221.37,-14.02
3469,ffffffff,221.23,27.79
4717,ffffffff,221.04,83.85
1865,ffffffff,220.95,-25.14
2838,ffffffff,220.95,5.59
2392,ffffffff,220.85,-9.17
2599,ffffffff,220.85,-2.49
2000,ffffffff,220.81,-21.35
1013,ffffffff,220.75,-56.82
1962,ffffffff,220.74,-22.74
3969,ffffffff,220.74,49.99
2136,ffffffff,220.72,-17.25
3482,ffffffff,220.72,28.53
3378,ffffffff,220.68,24.88
2508,ffffffff,220.53,-4.93
4694,ffffffff,220.37,82.95
1753,ffffffff,220.34,-28.36
1754,ffffffff,220.33,-28.36
1621,ffffffff,220.27,-32.85
4197,ffffffff,220.27,60
3410,ffffffff,220.26,26.18
2305,ffffffff,220.25,-11.22
2284,ffffffff,220.17,-11.94
1521,ffffffff,220.15,-36.87
2469,ffffffff,220.05,-6.26
2534,ffffffff,220.02,-3.82
1213,ffffffff,220,-49.14
3866,ffffffff,219.89,44.44
4684,ffffffff,219.89,82.67
1747,ffffffff,219.88,-28.33
1353,ffffffff,219.84,-43.21
1082,ffffffff,219.83,-54.18
2085,ffffffff,219.76,-18.47
3269,ffffffff,219.71,21.43
1240,ffffffff,219.65,-47.62
2367,ffffffff,219.58,-9.26
3098,ffffffff,219.58,15.14
3975,ffffffff,219.53,50.75
980,ffffffff,219.41,-58
1998,ffffffff,219.4,-20.83
3689,ffffffff,219.39,37.66
4028,ffffffff,219.37,53.09
2021,ffffffff,219.35,-20.1
1792,ffffffff,219.25,-26.64
2639,ffffffff,219.22,-0.28
2807,ffffffff,219.13,5.49
3395,ffffffff,219.12,26.2
3396,ffffffff,219.12,26.21
2655,ffffffff,219.11,0.38
3145,ffffffff,219.07,16.8
3567,ffffffff,219.06,32.28
1018,ffffffff,219.04,-56.3
2731,ffffffff,219.01,3.27
2865,ffffffff,218.99,7.54
3623,ffffffff,218.99,35.06
2118,ffffffff,218.96,-17.08
2701,ffffffff,218.85,2.23
2255,ffffffff,218.79,-12.33
4640,ffffffff,218.78,81.06
2982,ffffffff,218.73,11.56
2622,ffffffff,218.72,-0.48
3110,ffffffff,218.7,15.88
2301,ffffffff,218.67,-10.63
1731,ffffffff,218.64,-28.4
2570,ffffffff,218.45,-2.07
1181,ffffffff,218.37,-50.3
3818,ffffffff,218.36,42.85
3059,ffffffff,218.32,14.2
4097,ffffffff,218.32,56.05
3635,ffffffff,218.25,35.9
3424,ffffffff,218.16,27.62
4362,ffffffff,218.1,67.88
2161,ffffffff,218.04,-14.9
2381,ffffffff,218.02,-8.05
2648,ffffffff,218.01,0.61
1496,ffffffff,217.79,-37.36
2552,ffffffff,217.77,-2.21
2267,ffffffff,217.7,-11.47
1461,ffffffff,217.55,-38.65
1173,ffffffff,217.34,-50.32
2065,ffffffff,217.29,-17.85
1702,ffffffff,217.25,-28.91
2321,ffffffff,217.13,-9.23
4054,ffffffff,217.12,54.48
517,ffffffff,217.1,-77.87
3380,ffffffff,217.09,26.66
1367,ffffffff,217.01,-42.07
2150,ffffffff,217.01,-14.81
2237,ffffffff,217,-12.07
2270,ffffffff,216.99,-11.05
1513,ffffffff,216.98,-36.2
3061,ffffffff,216.98,14.99
3306,ffffffff,216.96,24.43
2128,ffffffff,216.95,-15.77
4269,ffffffff,216.93,63.48
1345,ffffffff,216.87,-42.62
2328,ffffffff,216.86,-8.89
2989,ffffffff,216.84,12.81
3050,ffffffff,216.83,14.69
3465,ffffffff,216.71,29.71
2356,ffffffff,216.66,-8.21
2357,ffffffff,216.66,-8.21
2358,ffffffff,216.66,-8.21
3136,ffffffff,216.58,17.74
901,ffffffff,216.57,-61.27
4057,ffffffff,216.55,54.65
4058,ffffffff,216.55,54.65
3572,ffffffff,216.51,33.52
3550,ffffffff,216.45,32.85
3412,ffffffff,216.42,28.01
3093,ffffffff,216.37,16.49
4322,ffffffff,216.37,66.27
4512,ffffffff,216.37,74.81
2273,ffffffff,216.36,-10.59
1421,ffffffff,216.34,-39.91
2801,ffffffff,216.28,6.89
3406,ffffffff,216.22,27.83
1004,ffffffff,216.21,-56.59
1783,ffffffff,216.02,-25.67
2386,ffffffff,216.01,-6.9
1604,ffffffff,215.97,-32.06
1579,ffffffff,215.95,-33.06
3826,ffffffff,215.91,43.91
2418,ffffffff,215.89,-5.67
2880,ffffffff,215.88,9.92
2582,ffffffff,215.83,-0.49
2744,ffffffff,215.81,5.24
1300,ffffffff,215.72,-43.99
2714,ffffffff,215.7,4.32
1710,ffffffff,215.69,-28.05
